"ID.Source";"ID.Target";"Weight";"City";"bCO";"c.rise";"c1.size";"c2.size";"cut.offRel";"weightedCutOff"
"B0059";"B0317";2;"Berlin";0,0052318809332559;0;634;0;0;0
"B0060";"B0142";1;"Berlin";0,0071308355983784;0;634;0;0;0
"B0060";"B0321";2;"Berlin";0,0072934071606616;0;634;0;0;0
"B0061";"B0062";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0062";"B0063";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0063";"B0064";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0064";"B0065";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0065";"B0066";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0066";"B0067";1;"Berlin";0,00127092505740523;1;634;6;0,0189274447949527;2,40553638625595e-05
"B0067";"B0068";1;"Berlin";0,00149962527781921;1;634;7;0,0220820189274448;3,31147537688784e-05
"B0068";"B0040";1;"Berlin";0,00302671403356123;1;634;8;0,0252365930599369;7,63839503737849e-05
"B0069";"B0070";1;"Berlin";8,7700715162419e-05;0;634;0;0;0
"B0070";"B0071";1;"Berlin";0,000219545605988213;0;634;0;0;0
"B0071";"B0041";1;"Berlin";0,0025498222357835;0;634;0;0;0
"B0072";"B0073";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0073";"B0074";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0074";"B0075";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0075";"B0076";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0076";"B0019";1;"Berlin";0,00539213953568275;1;634;5;0,0157728706624606;8,50495194902642e-05
"B0077";"B0078";2;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0078";"B0079";2;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0079";"B0080";2;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0080";"B0081";2;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0081";"B0082";2;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0082";"B0083";2;"Berlin";0,00207008685820771;1;634;6;0,0189274447949527;3,91814547294834e-05
"B0083";"B0018";3;"Berlin";0,00693455149860278;1;634;14;0,0441640378548896;0,000306257794890974
"B0084";"B0085";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0085";"B0086";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0086";"B0087";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0087";"B0088";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0088";"B0089";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0089";"B0090";1;"Berlin";0,00127092505740523;1;634;6;0,0189274447949527;2,40553638625595e-05
"B0090";"B0083";1;"Berlin";0,00218462110707847;1;634;7;0,0220820189274448;4,82408446358023e-05
"B0091";"B0092";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0092";"B0093";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0093";"B0094";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0094";"B0095";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0095";"B0096";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0096";"B0097";1;"Berlin";0,00127092505740523;1;634;6;0,0189274447949527;2,40553638625595e-05
"B0097";"B0098";1;"Berlin";0,00149962527781921;1;634;7;0,0220820189274448;3,31147537688784e-05
"B0098";"B0099";1;"Berlin";0,00172758894357807;1;634;8;0,0252365930599369;4,35984591439261e-05
"B0099";"B0021";1;"Berlin";0,00681303056554682;1;634;9;0,028391167192429;0,000193429889873569
"B0100";"B0101";2;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0101";"B0102";2;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0102";"B0103";2;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0103";"B0104";2;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0104";"B0105";2;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0105";"B0008";2;"Berlin";0,00282362079594946;1;634;6;0,0189274447949527;5,34439267372138e-05
"B0106";"B0107";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0107";"B0108";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0108";"B0109";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0109";"B0110";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0110";"B0111";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0111";"B0112";1;"Berlin";0,00127092505740523;1;634;6;0,0189274447949527;2,40553638625595e-05
"B0112";"B0113";1;"Berlin";0,00149962527781921;1;634;7;0,0220820189274448;3,31147537688784e-05
"B0113";"B0114";1;"Berlin";0,00172758894357807;1;634;8;0,0252365930599369;4,35984591439261e-05
"B0114";"B0035";1;"Berlin";0,00377278443667717;1;634;9;0,028391167192429;0,000107113753722696
"B0115";"B0009";1;"Berlin";0,000325132469500864;0;634;0;0;0
"B0116";"B0117";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0117";"B0118";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0118";"B0119";1;"Berlin";0,00248083883754489;1;634;3;0,00946372239747634;2,34779700714028e-05
"B0119";"B0120";1;"Berlin";0,00457480234248932;0;634;0;0;0
"B0119";"B0502";1;"Berlin";0,00247012810526839;0;634;0;0;0
"B0120";"B0121";1;"Berlin";0,00702852903363336;0;634;0;0;0
"B0121";"B0122";1;"Berlin";0,00901106505173392;0;634;0;0;0
"B0121";"B0493";1;"Berlin";0,00470218253499936;0;634;0;0;0
"B0121";"B0495";3;"Berlin";0,00633624402355448;0;634;0;0;0
"B0122";"B0123";1;"Berlin";0,00932324786341957;0;634;0;0;0
"B0123";"B0124";1;"Berlin";0,00916944016561193;0;634;0;0;0
"B0124";"B0125";1;"Berlin";0,00907575260560793;0;634;0;0;0
"B0125";"B0024";1;"Berlin";0,0180419657435285;0;634;0;0;0
"B0125";"B0434";1;"Berlin";0,00538455727792166;0;634;0;0;0
"B0126";"B0127";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0127";"B0128";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0128";"B0129";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0129";"B0130";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0130";"B0131";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0131";"B0132";1;"Berlin";0,00216840155977724;1;634;6;0,0189274447949527;4,1042300815973e-05
"B0132";"B0133";2;"Berlin";0,00450215963962836;0;634;0;0;0
"B0133";"B0060";2;"Berlin";0,00805913244909947;0;634;0;0;0
"B0133";"B0324";1;"Berlin";0,0039460762199033;1;634;10;0,0315457413249211;0,000124481899681492
"B0134";"B0135";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0135";"B0136";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0136";"B0137";2;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0137";"B0138";2;"Berlin";0,000831554860738997;1;634;4;0,0126182965299685;1,04928058137413e-05
"B0138";"B0139";1;"Berlin";0,00106134456824701;0;634;0;0;0
"B0138";"B0143";1;"Berlin";0,000511061516431;0;634;0;0;0
"B0139";"B0140";1;"Berlin";0,00126444951439565;0;634;0;0;0
"B0140";"B0141";1;"Berlin";0,00148394280162067;0;634;0;0;0
"B0141";"B0132";1;"Berlin";0,00238751122478605;0;634;0;0;0
"B0142";"B0030";1;"Berlin";0,0118717032942533;0;634;0;0;0
"B0142";"B0320";2;"Berlin";0,00198365663339728;0;634;0;0;0
"B0143";"B0144";1;"Berlin";0,000156164931773556;0;634;0;0;0
"B0144";"B0145";1;"Berlin";0,000365453868047461;0;634;0;0;0
"B0145";"B0146";2;"Berlin";0,000641137068524748;0;634;0;0;0
"B0146";"B0147";2;"Berlin";0,000896012599994967;0;634;0;0;0
"B0146";"B0150";1;"Berlin";0,00042706052699258;0;634;0;0;0
"B0147";"B0148";2;"Berlin";0,00201467662779209;0;634;0;0;0
"B0148";"B0149";3;"Berlin";0,00315242969706767;0;634;0;0;0
"B0149";"B0059";3;"Berlin";0,00684270157466934;0;634;0;0;0
"B0150";"B0151";1;"Berlin";0,000766290142833456;0;634;0;0;0
"B0151";"B0152";1;"Berlin";0,000777528739279457;0;634;0;0;0
"B0151";"B0163";1;"Berlin";0,00155421044070553;0;634;0;0;0
"B0152";"B0153";1;"Berlin";8,14382305408307e-05;0;634;0;0;0
"B0153";"B0154";1;"Berlin";0,000199016742826093;0;634;0;0;0
"B0154";"B0155";1;"Berlin";0,000411635519936676;0;634;0;0;0
"B0155";"B0156";1;"Berlin";0,000899529837718063;0;634;0;0;0
"B0156";"B0157";1;"Berlin";0,00128255921917663;0;634;0;0;0
"B0156";"B0174";1;"Berlin";0,000721591707724116;0;634;0;0;0
"B0156";"B0314";2;"Berlin";0,000644792572739005;0;634;0;0;0
"B0157";"B0031";1;"Berlin";0,00679500315320235;0;634;0;0;0
"B0158";"B0159";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0159";"B0160";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0160";"B0161";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0161";"B0162";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0162";"B0151";1;"Berlin";0,0012068418959256;1;634;5;0,0157728706624606;1,90353611344733e-05
"B0163";"B0148";1;"Berlin";0,00233364485266177;0;634;0;0;0
"B0164";"B0165";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0165";"B0166";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0166";"B0167";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0167";"B0168";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0168";"B0169";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0169";"B0170";1;"Berlin";0,00127092505740523;1;634;6;0,0189274447949527;2,40553638625595e-05
"B0170";"B0171";1;"Berlin";0,00149962527781921;1;634;7;0,0220820189274448;3,31147537688784e-05
"B0171";"B0172";1;"Berlin";0,00202970440755792;1;634;8;0,0252365930599369;5,12228241654996e-05
"B0172";"B0173";1;"Berlin";0,0027186327039027;0;634;0;0;0
"B0172";"B0312";2;"Berlin";0,00124362083613768;0;634;0;0;0
"B0173";"B0032";1;"Berlin";0,00636175135210926;0;634;0;0;0
"B0173";"B0175";1;"Berlin";0,00164444933108226;0;634;0;0;0
"B0174";"B0173";1;"Berlin";0,0015779630772607;0;634;0;0;0
"B0175";"B0033";1;"Berlin";0,00373185575662526;0;634;0;0;0
"B0176";"B0177";1;"Berlin";0,00144367167585212;1;634;1;0,00315457413249211;4,55416932445463e-06
"B0177";"B0178";1;"Berlin";0,00296241054697163;0;634;0;0;0
"B0177";"B0617";2;"Berlin";0,00167605466954169;1;634;3;0,00946372239747634;1,58617161155365e-05
"B0178";"B0179";1;"Berlin";0,00562658660668306;0;634;0;0;0
"B0179";"B0184";2;"Berlin";0,0112856912245388;0;634;0;0;0
"B0179";"B0558";2;"Berlin";0,00479392209128209;0;634;0;0;0
"B0180";"B0181";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0181";"B0182";1;"Berlin";0,00175640795973571;1;634;2;0,00630914826498423;1,10814382317711e-05
"B0182";"B0183";1;"Berlin";0,00325197736427248;0;634;0;0;0
"B0182";"B0585";2;"Berlin";0,00177205053922377;0;634;0;0;0
"B0183";"B0179";1;"Berlin";0,00571979277560888;0;634;0;0;0
"B0184";"B0185";3;"Berlin";0,0162621704330769;0;634;0;0;0
"B0184";"B0453";3;"Berlin";0,00728686892282127;0;634;0;0;0
"B0185";"B0186";3;"Berlin";0,0141946181120485;0;634;0;0;0
"B0185";"B0210";1;"Berlin";0,0125291964273475;0;634;0;0;0
"B0185";"B0450";2;"Berlin";0,0108474075921306;0;634;0;0;0
"B0186";"B0024";3;"Berlin";0,0182315791247943;0;634;0;0;0
"B0187";"B0188";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0188";"B0189";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0189";"B0190";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0190";"B0191";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0191";"B0192";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0192";"B0193";1;"Berlin";0,00127092505740523;1;634;6;0,0189274447949527;2,40553638625595e-05
"B0193";"B0194";1;"Berlin";0,00149962527781921;1;634;7;0,0220820189274448;3,31147537688784e-05
"B0194";"B0195";1;"Berlin";0,00172758894357807;1;634;8;0,0252365930599369;4,35984591439261e-05
"B0195";"B0196";1;"Berlin";0,00265195188298882;1;634;9;0,028391167192429;7,52920092962127e-05
"B0196";"B0197";1;"Berlin";0,00508169794086501;0;634;0;0;0
"B0196";"B0479";1;"Berlin";0,00233512815919471;0;634;0;0;0
"B0197";"B0198";1;"Berlin";0,0063030498010031;0;634;0;0;0
"B0197";"B0206";1;"Berlin";0,00378024093930361;0;634;0;0;0
"B0198";"B0199";1;"Berlin";0,00599587845059415;0;634;0;0;0
"B0199";"B0184";1;"Berlin";0,0102211115153393;0;634;0;0;0
"B0200";"B0201";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0201";"B0202";1;"Berlin";0,00127139504942326;1;634;2;0,00630914826498423;8,02141987017826e-06
"B0202";"B0203";1;"Berlin";0,00239566330648679;0;634;0;0;0
"B0202";"B0572";2;"Berlin";0,00150304148845771;1;634;4;0,0126182965299685;1,89658231982045e-05
"B0203";"B0204";1;"Berlin";0,00259085029009293;0;634;0;0;0
"B0204";"B0205";1;"Berlin";0,0028107118546455;0;634;0;0;0
"B0205";"B0197";1;"Berlin";0,00481094483389773;0;634;0;0;0
"B0206";"B0207";1;"Berlin";0,000951626422284847;0;634;0;0;0
"B0207";"B0208";1;"Berlin";0,0016927810365937;0;634;0;0;0
"B0208";"B0209";1;"Berlin";0,00193294914993263;0;634;0;0;0
"B0208";"B0456";3;"Berlin";0,00200184331570951;0;634;0;0;0
"B0209";"B0185";1;"Berlin";0,00984631991719488;0;634;0;0;0
"B0210";"B0025";1;"Berlin";0,0131425031223262;0;634;0;0;0
"B0211";"B0212";5;"Berlin";0,00777420810990302;0;634;0;0;0
"B0211";"B0261";2;"Berlin";0,00527884982996626;0;634;0;0;0
"B0211";"B0393";1;"Berlin";0,00501719511268989;0;634;0;0;0
"B0212";"B0213";5;"Berlin";0,00675651706199065;0;634;0;0;0
"B0213";"B0214";4;"Berlin";0,00780424080267783;0;634;0;0;0
"B0213";"B0277";1;"Berlin";0,00375542090153076;0;634;0;0;0
"B0214";"B0215";4;"Berlin";0,00655326783103873;0;634;0;0;0
"B0214";"B0364";2;"Berlin";0,00478518999417273;0;634;0;0;0
"B0214";"B0367";1;"Berlin";0,00436216397718904;0;634;0;0;0
"B0214";"B0634";1;"Berlin";0,00443135552328483;0;634;0;0;0
"B0215";"B0216";4;"Berlin";0,00615976006965981;0;634;0;0;0
"B0215";"B0365";1;"Berlin";0,00225756300404419;0;634;0;0;0
"B0215";"B0366";2;"Berlin";0,0022535909167213;0;634;0;0;0
"B0216";"B0217";4;"Berlin";0,00554405886935075;0;634;0;0;0
"B0216";"B0254";4;"Berlin";0,00566897740236251;0;634;0;0;0
"B0216";"B0306";1;"Berlin";0,00437915248331635;0;634;0;0;0
"B0216";"B0360";2;"Berlin";0,00505600298671756;0;634;0;0;0
"B0217";"B0218";4;"Berlin";0,00292657576813052;0;634;0;0;0
"B0217";"B0255";1;"Berlin";0,00163788971641224;0;634;0;0;0
"B0217";"B0353";3;"Berlin";0,00164377952310084;0;634;0;0;0
"B0217";"B0354";3;"Berlin";0,00174449995522943;0;634;0;0;0
"B0218";"B0219";4;"Berlin";0,00250087881001779;0;634;0;0;0
"B0219";"B0220";4;"Berlin";0,00326328196072242;0;634;0;0;0
"B0220";"B0221";4;"Berlin";0,0026061239086152;0;634;0;0;0
"B0220";"B0270";1;"Berlin";0,00259288621604947;0;634;0;0;0
"B0220";"B0271";1;"Berlin";0,00253617076929178;0;634;0;0;0
"B0221";"B0222";4;"Berlin";0,00104757274989786;0;634;0;0;0
"B0222";"B0008";4;"Berlin";0,00273796343538781;0;634;0;0;0
"B0223";"B0224";1;"Berlin";0,00107299060802206;0;634;0;0;0
"B0224";"B0225";1;"Berlin";0,00144621512768101;0;634;0;0;0
"B0225";"B0226";1;"Berlin";0,00123078618996265;0;634;0;0;0
"B0225";"B0233";1;"Berlin";0,00130239143220919;0;634;0;0;0
"B0226";"B0283";1;"Berlin";0,000574919051328127;0;634;0;0;0
"B0227";"B0228";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0228";"B0229";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0229";"B0230";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0230";"B0231";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0231";"B0232";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0232";"B0225";1;"Berlin";0,00151740678864304;1;634;6;0,0189274447949527;2,87206332235275e-05
"B0233";"B0234";1;"Berlin";0,000816139970170121;0;634;0;0;0
"B0234";"B0220";1;"Berlin";0,00250404912475965;0;634;0;0;0
"B0235";"B0236";1;"Berlin";0,0013358523584296;0;634;0;0;0
"B0236";"B0237";1;"Berlin";0,00127730196287783;0;634;0;0;0
"B0237";"B0220";1;"Berlin";0,00268674332710882;0;634;0;0;0
"B0238";"B0239";1;"Berlin";0,000322581148798877;0;634;0;0;0
"B0239";"B0240";1;"Berlin";0,000419638386564754;0;634;0;0;0
"B0240";"B0241";2;"Berlin";0,00089926172210646;0;634;0;0;0
"B0240";"B0355";1;"Berlin";0,000271369484672247;0;634;0;0;0
"B0240";"B0357";2;"Berlin";0,00112650902575631;0;634;0;0;0
"B0241";"B0216";3;"Berlin";0,00453406139037273;0;634;0;0;0
"B0241";"B0358";1;"Berlin";0,00102380653222503;0;634;0;0;0
"B0242";"B0243";1;"Berlin";0,000698076631302214;0;634;0;0;0
"B0243";"B0244";1;"Berlin";0,0009541762488579;0;634;0;0;0
"B0243";"B0381";1;"Berlin";0,000419361528986535;0;634;0;0;0
"B0244";"B0245";1;"Berlin";0,000739653089428648;0;634;0;0;0
"B0244";"B0248";1;"Berlin";0,00155686445106744;0;634;0;0;0
"B0244";"B0360";1;"Berlin";0,00168950981437418;0;634;0;0;0
"B0245";"B0214";1;"Berlin";0,00449965402315094;0;634;0;0;0
"B0246";"B0247";1;"Berlin";0,00270742589157625;0;634;0;0;0
"B0246";"B0373";1;"Berlin";0,0022153277834326;0;634;0;0;0
"B0246";"B0379";1;"Berlin";0,00202674173249757;0;634;0;0;0
"B0246";"B0383";1;"Berlin";0,00212662650637751;0;634;0;0;0
"B0247";"B0248";1;"Berlin";0,00169787262955098;0;634;0;0;0
"B0248";"B0214";1;"Berlin";0,00531686538478973;0;634;0;0;0
"B0248";"B0363";1;"Berlin";0,0012032015158496;0;634;0;0;0
"B0249";"B0250";1;"Berlin";0,000976738292700905;0;634;0;0;0
"B0250";"B0251";1;"Berlin";0,000804973707270652;0;634;0;0;0
"B0250";"B0391";1;"Berlin";0,000933093629698482;0;634;0;0;0
