"ID.Source";"ID.Target";"Weight";"City";"bCO";"c.rise";"c1.size";"c2.size";"cut.offRel";"weightedCutOff"
"M0367";"M0368";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0369";"M0370";1;"München";0,00377392461206901;1;379;10;0,0527704485488127;0,000199151694568286
"M0370";"M0371";1;"München";0,00338580495477867;1;379;9;0,0474934036939314;0,000160803401546216
"M0371";"M0372";1;"München";0,00299552907717005;1;379;8;0,0422163588390501;0,000126460330434619
"M0372";"M0373";1;"München";0,00260309697924314;1;379;7;0,0369393139841689;9,6156616647504e-05
"M0373";"M0374";1;"München";0,00220850866099796;1;379;6;0,0316622691292876;6,99263955988801e-05
"M0374";"M0375";1;"München";0,0018117641224345;1;379;5;0,0263852242744063;4,78038027027573e-05
"M0375";"M0376";1;"München";0,00141286336355276;1;379;4;0,0211081794195251;2,98229733731453e-05
"M0376";"M0377";1;"München";0,00101180638435274;1;379;3;0,0158311345646438;1,60180430240539e-05
"M0377";"M0378";1;"München";0,00060859318483444;1;379;2;0,0105540897097625;6,42314706949277e-06
"M0378";"M0379";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
