"ID.Source";"ID.Target";"Weight";"City";"bCO";"c.rise";"c1.size";"c2.size";"cut.offRel";"weightedCutOff"
"P0030";"P0031";1;"Potsdam";0,0232146370253787;1;62;4;0,129032258064516;0,00299543703553274
"P0031";"P0038";3;"Potsdam";0,0355433143156928;1;62;11;0,354838709677419;0,0126121437894394
"P0032";"P0033";2;"Potsdam";0,00196734212079481;1;62;1;0,032258064516129;6,3462649057897e-05
"P0033";"P0034";2;"Potsdam";0,00583644829169126;1;62;2;0,0645161290322581;0,000376545051076855
"P0034";"P0035";2;"Potsdam";0,00957439832120139;1;62;3;0,0967741935483871;0,000926554676245296
"P0035";"P0036";2;"Potsdam";0,0131811922093252;1;62;4;0,129032258064516;0,00170079899475164
"P0036";"P0037";2;"Potsdam";0,0166568299560627;1;62;5;0,161290322580645;0,00268658547678431
"P0037";"P0031";2;"Potsdam";0,0266902747721162;1;62;6;0,193548387096774;0,00516585963331281
"P0038";"P0039";3;"Potsdam";0,0373139222244082;1;62;12;0,387096774193548;0,0144440989255774
"P0039";"P0025";3;"Potsdam";0,0599055675782019;0;62;0;0;0
"P0039";"P0026";1;"Potsdam";0,0192799527837891;0;62;0;0;0
"P0040";"P0041";5;"Potsdam";0,00291822414584563;0;62;0;0;0
"P0041";"P0042";4;"Potsdam";0,00104924913109056;0;62;0;0;0
"P0042";"P0043";4;"Potsdam";0,00193455308544823;0;62;0;0;0
"P0043";"P0044";4;"Potsdam";0,0288871401403371;0;62;0;0;0
"P0044";"P0045";2;"Potsdam";0,0364941963407437;0;62;0;0;0
"P0044";"P0046";1;"Potsdam";0,0453472358843203;0;62;0;0;0
"P0045";"P0046";2;"Potsdam";0,0272148993376615;0;62;0;0;0
"P0045";"P0047";2;"Potsdam";0,0166568299560627;1;62;5;0,161290322580645;0,00268658547678431
"P0046";"P0052";3;"Potsdam";0,0348875336087612;1;62;11;0,354838709677419;0,0123794474095604
"P0047";"P0048";2;"Potsdam";0,0131811922093252;1;62;4;0,129032258064516;0,00170079899475164
"P0048";"P0049";2;"Potsdam";0,00957439832120139;1;62;3;0,0967741935483871;0,000926554676245296
"P0049";"P0050";2;"Potsdam";0,00583644829169126;1;62;2;0,0645161290322581;0,000376545051076855
"P0050";"P0051";2;"Potsdam";0,00196734212079481;1;62;1;0,032258064516129;6,3462649057897e-05
"P0052";"P0053";2;"Potsdam";0,0177060790871533;0;62;0;0;0
"P0052";"P0055";1;"Potsdam";0,0301003344481605;0;62;0;0;0
"P0053";"P0054";2;"Potsdam";0,000983671060397403;0;62;0;0;0
"P0054";"P0055";2;"Potsdam";0,0133779264214047;0;62;0;0;0
"P0055";"P0056";3;"Potsdam";0,0240671519443898;1;62;7;0,225806451612903;0,00543451818099124
"P0056";"P0057";3;"Potsdam";0,0200013115614139;1;62;6;0,193548387096774;0,00387122159253172
"P0057";"P0058";2;"Potsdam";0,0166568299560627;1;62;5;0,161290322580645;0,00268658547678431
"P0058";"P0059";2;"Potsdam";0,0131811922093252;1;62;4;0,129032258064516;0,00170079899475164
"P0059";"P0060";2;"Potsdam";0,00957439832120139;1;62;3;0,0967741935483871;0,000926554676245296
"P0060";"P0061";2;"Potsdam";0,00583644829169126;1;62;2;0,0645161290322581;0,000376545051076855
"P0061";"P0062";2;"Potsdam";0,00196734212079481;1;62;1;0,032258064516129;6,3462649057897e-05
