"ID.Source";"ID.Target";"Weight";"City";"bCO";"c.rise";"c1.size";"c2.size";"cut.offRel";"weightedCutOff"
"S0212";"S0213";2;"Stuttgart";0,0045003259396497;0;271;0;0;0
"S0213";"S0214";2;"Stuttgart";0,0031470330914518;0;271;0;0;0
"S0214";"S0215";1;"Stuttgart";0,00190653251676874;0;271;0;0;0
"S0214";"S0218";1;"Stuttgart";0,00193537388708764;0;271;0;0;0
"S0215";"S0216";1;"Stuttgart";0,000699447903979323;0;271;0;0;0
"S0216";"S0217";1;"Stuttgart";0,000476865432670589;0;271;0;0;0
"S0217";"S0221";2;"Stuttgart";0,000558135911115686;0;271;0;0;0
"S0218";"S0219";1;"Stuttgart";0,00074086940112878;0;271;0;0;0
"S0219";"S0220";1;"Stuttgart";0,000304496251694028;0;271;0;0;0
"S0220";"S0217";1;"Stuttgart";0,000287877618238897;0;271;0;0;0
"S0221";"S0222";2;"Stuttgart";0,000872353169906049;0;271;0;0;0
"S0222";"S0223";2;"Stuttgart";0,00136358567924107;0;271;0;0;0
"S0223";"S0224";2;"Stuttgart";0,00271702148342568;0;271;0;0;0
"S0224";"S0122";1;"Stuttgart";0,00757520199680922;0;271;0;0;0
"S0224";"S0225";2;"Stuttgart";0,00247874959257544;1;271;3;0,022140221402214;5,4880064780268e-05
"S0225";"S0226";2;"Stuttgart";0,000863096769766524;1;271;2;0,014760147601476;1,27394357161111e-05
"S0226";"S0227";2;"Stuttgart";0,000288413703189062;1;271;1;0,00738007380073801;2,12851441467943e-06
"S0228";"S0229";1;"Stuttgart";0,000783756197142024;0;271;0;0;0
"S0229";"S0230";1;"Stuttgart";0,000374723380165715;0;271;0;0;0
"S0230";"S0231";1;"Stuttgart";0,000255712521228964;0;271;0;0;0
"S0231";"S0232";1;"Stuttgart";0,000546806649168854;0;271;0;0;0
"S0232";"S0233";1;"Stuttgart";0,00300768674340544;0;271;0;0;0
"S0233";"S0236";2;"Stuttgart";0,0051717544702337;0;271;0;0;0
"S0233";"S0243";3;"Stuttgart";0,00591030083657843;0;271;0;0;0
"S0236";"S0095";2;"Stuttgart";0,0109804136002607;0;271;0;0;0
"S0237";"S0238";2;"Stuttgart";0,00256141389189096;1;271;5;0,03690036900369;9,45171177819544e-05
"S0238";"S0239";2;"Stuttgart";0,00199959686411748;1;271;4;0,029520295202952;5,9028689715645e-05
"S0239";"S0240";2;"Stuttgart";0,00143349115674266;1;271;3;0,022140221402214;3,17378115883984e-05
"S0240";"S0241";2;"Stuttgart";0,000863096769766524;1;271;2;0,014760147601476;1,27394357161111e-05
"S0241";"S0242";2;"Stuttgart";0,000288413703189062;1;271;1;0,00738007380073801;2,12851441467943e-06
"S0243";"S0244";2;"Stuttgart";0,00590315303724289;0;271;0;0;0
"S0243";"S0245";1;"Stuttgart";0,00358183372503274;0;271;0;0;0
"S0243";"S0247";2;"Stuttgart";0,00374087226024851;0;271;0;0;0
"S0243";"S0251";2;"Stuttgart";0,00499173714396811;1;271;7;0,0516605166051661;0,000257875719614589
"S0244";"S0267";2;"Stuttgart";0,00456133240697854;0;271;0;0;0
"S0244";"S0269";1;"Stuttgart";0,00373372446091297;0;271;0;0;0
"S0245";"S0246";1;"Stuttgart";0,000288413703189062;1;271;1;0,00738007380073801;2,12851441467943e-06
"S0245";"S0247";1;"Stuttgart";0,000735865941593902;0;271;0;0;0
"S0247";"S0248";3;"Stuttgart";0,00123839197387908;0;271;0;0;0
"S0248";"S0249";4;"Stuttgart";0,00167390738739357;0;271;0;0;0
"S0248";"S0250";1;"Stuttgart";0,00107506475906198;0;271;0;0;0
"S0249";"S0212";4;"Stuttgart";0,00368379708255422;0;271;0;0;0
"S0250";"S0244";1;"Stuttgart";0,00289385803898696;0;271;0;0;0
"S0251";"S0252";2;"Stuttgart";0,00311894224006313;1;271;6;0,044280442804428;0,00013810814347143
"S0252";"S0253";2;"Stuttgart";0,00256141389189096;1;271;5;0,03690036900369;9,45171177819544e-05
"S0253";"S0254";2;"Stuttgart";0,00199959686411748;1;271;4;0,029520295202952;5,9028689715645e-05
"S0254";"S0255";2;"Stuttgart";0,00143349115674266;1;271;3;0,022140221402214;3,17378115883984e-05
"S0255";"S0256";2;"Stuttgart";0,000863096769766524;1;271;2;0,014760147601476;1,27394357161111e-05
"S0256";"S0257";2;"Stuttgart";0,000288413703189062;1;271;1;0,00738007380073801;2,12851441467943e-06
"S0258";"S0259";4;"Stuttgart";0,00108771636388589;0;271;0;0;0
"S0259";"S0260";1;"Stuttgart";0,00048837338960081;1;271;1;0,00738007380073801;3,60423165757055e-06
"S0259";"S0261";3;"Stuttgart";0,000660456658603949;0;271;0;0;0
"S0261";"S0262";3;"Stuttgart";0,00552113890175493;0;271;0;0;0
"S0262";"S0288";3;"Stuttgart";0,00633580933102316;0;271;0;0;0
"S0262";"S0303";2;"Stuttgart";0,0102124183006536;1;271;19;0,140221402214022;0,00143199961411379
"S0263";"S0264";1;"Stuttgart";0,000189952767341991;0;271;0;0;0
"S0264";"S0265";1;"Stuttgart";9,95331057474025e-05;0;271;0;0;0
"S0265";"S0067";1;"Stuttgart";0,0154307406835583;0;271;0;0;0
"S0266";"S0262";2;"Stuttgart";0,0148605249915656;0;271;0;0;0
"S0266";"S0276";1;"Stuttgart";0,0129870867857204;0;271;0;0;0
"S0267";"S0268";2;"Stuttgart";0,00409261546555047;0;271;0;0;0
"S0268";"S0266";2;"Stuttgart";0,011652485432785;0;271;0;0;0
"S0269";"S0270";1;"Stuttgart";0,00199066211494805;0;271;0;0;0
"S0270";"S0271";1;"Stuttgart";0,00147602056278913;0;271;0;0;0
"S0271";"S0272";1;"Stuttgart";0,000961379010630207;0;271;0;0;0
"S0272";"S0273";1;"Stuttgart";0,000640264125481047;0;271;0;0;0
"S0273";"S0274";1;"Stuttgart";0,000734257686743405;0;271;0;0;0
"S0274";"S0275";1;"Stuttgart";0,00313091480395016;0;271;0;0;0
"S0275";"S0280";2;"Stuttgart";0,00465875691192196;1;271;8;0,0590405904059041;0,000275055758637459
"S0276";"S0277";1;"Stuttgart";0,00669391407773375;0;271;0;0;0
"S0277";"S0278";1;"Stuttgart";0,00617927252557483;0;271;0;0;0
"S0278";"S0279";1;"Stuttgart";0,0056646309734159;0;271;0;0;0
"S0279";"S0275";1;"Stuttgart";0,00538854722408065;0;271;0;0;0
"S0280";"S0281";2;"Stuttgart";0,00367218190863397;1;271;7;0,0516605166051661;0,000189706814468176
"S0281";"S0282";2;"Stuttgart";0,00311894224006313;1;271;6;0,044280442804428;0,00013810814347143
"S0282";"S0283";2;"Stuttgart";0,00256141389189096;1;271;5;0,03690036900369;9,45171177819544e-05
"S0283";"S0284";1;"Stuttgart";0,00199959686411748;1;271;4;0,029520295202952;5,9028689715645e-05
"S0284";"S0285";1;"Stuttgart";0,00143349115674266;1;271;3;0,022140221402214;3,17378115883984e-05
"S0285";"S0286";1;"Stuttgart";0,000863096769766524;1;271;2;0,014760147601476;1,27394357161111e-05
"S0286";"S0287";1;"Stuttgart";0,000288413703189062;1;271;1;0,00738007380073801;2,12851441467943e-06
"S0288";"S0053";3;"Stuttgart";0,0103192779007199;0;271;0;0;0
"S0289";"S0290";3;"Stuttgart";0,0069015576484312;1;271;13;0,0959409594095941;0,000662142062211111
"S0290";"S0291";3;"Stuttgart";0,00637405005746831;1;271;12;0,0885608856088561;0,000564491518004573
"S0291";"S0292";3;"Stuttgart";0,00584225378690409;1;271;11;0,0811808118081181;0,000474278905209926
"S0292";"S0293";2;"Stuttgart";0,00530616883673854;1;271;10;0,0738007380073801;0,000391599176143066
"S0293";"S0294";2;"Stuttgart";0,00476579520697168;1;271;9;0,0664206642066421;0,00031654728311989
"S0294";"S0295";2;"Stuttgart";0,00422113289760349;1;271;8;0,0590405904059041;0,000249218178456294
"S0295";"S0296";2;"Stuttgart";0,00367218190863397;1;271;7;0,0516605166051661;0,000189706814468176
"S0296";"S0297";2;"Stuttgart";0,00311894224006313;1;271;6;0,044280442804428;0,00013810814347143
"S0297";"S0298";2;"Stuttgart";0,00256141389189096;1;271;5;0,03690036900369;9,45171177819544e-05
"S0298";"S0299";2;"Stuttgart";0,00199959686411748;1;271;4;0,029520295202952;5,9028689715645e-05
"S0299";"S0300";1;"Stuttgart";0,00143349115674266;1;271;3;0,022140221402214;3,17378115883984e-05
"S0300";"S0301";1;"Stuttgart";0,000863096769766524;1;271;2;0,014760147601476;1,27394357161111e-05
"S0301";"S0302";1;"Stuttgart";0,000288413703189062;1;271;1;0,00738007380073801;2,12851441467943e-06
"S0303";"S0304";2;"Stuttgart";0,00947476540922581;1;271;18;0,132841328413284;0,00125864042336579
"S0304";"S0305";2;"Stuttgart";0,00896870121626953;1;271;17;0,125461254612546;0,00112522450683824
"S0305";"S0306";2;"Stuttgart";0,00851838985813048;1;271;16;0,118081180811808;0,00100586153306338
"S0306";"S0307";1;"Stuttgart";0,00585940850530938;1;271;7;0,0516605166051661;0,000302700070384987
"S0306";"S0314";1;"Stuttgart";0,00613495616969447;1;271;8;0,0590405904059041;0,000362211434373105
"S0307";"S0308";1;"Stuttgart";0,00311894224006313;1;271;6;0,044280442804428;0,00013810814347143
"S0308";"S0309";1;"Stuttgart";0,00256141389189096;1;271;5;0,03690036900369;9,45171177819544e-05
"S0309";"S0310";1;"Stuttgart";0,00199959686411748;1;271;4;0,029520295202952;5,9028689715645e-05
"S0310";"S0311";1;"Stuttgart";0,00143349115674266;1;271;3;0,022140221402214;3,17378115883984e-05
"S0311";"S0312";1;"Stuttgart";0,000863096769766524;1;271;2;0,014760147601476;1,27394357161111e-05
"S0312";"S0313";1;"Stuttgart";0,000288413703189062;1;271;1;0,00738007380073801;2,12851441467943e-06
"S0314";"S0315";1;"Stuttgart";0,00367218190863397;1;271;7;0,0516605166051661;0,000189706814468176
"S0315";"S0316";1;"Stuttgart";0,00311894224006313;1;271;6;0,044280442804428;0,00013810814347143
"S0316";"S0317";1;"Stuttgart";0,00256141389189096;1;271;5;0,03690036900369;9,45171177819544e-05
"S0317";"S0318";1;"Stuttgart";0,00199959686411748;1;271;4;0,029520295202952;5,9028689715645e-05
"S0318";"S0319";1;"Stuttgart";0,00143349115674266;1;271;3;0,022140221402214;3,17378115883984e-05
"S0319";"S0320";1;"Stuttgart";0,000863096769766524;1;271;2;0,014760147601476;1,27394357161111e-05
"S0320";"S0321";1;"Stuttgart";0,000288413703189062;1;271;1;0,00738007380073801;2,12851441467943e-06
