"ID.Source";"ID.Target";"Weight";"City";"bCO";"c.rise";"c1.size";"c2.size";"cut.offRel";"weightedCutOff"
"H0028";"H0029";1;"Hannover";0,00151519469539362;1;195;3;0,0307692307692308;4,66213752428806e-05
"H0029";"H0030";1;"Hannover";0,00211050629985339;1;195;4;0,041025641025641;8,6584873840139e-05
"H0030";"H0031";1;"Hannover";0,00269948480213806;1;195;5;0,0512820512820513;0,000138435118058362
"H0031";"H0032";1;"Hannover";0,00328213020224762;1;195;6;0,0615384615384615;0,000201977243215238
"H0032";"H0033";1;"Hannover";0,00385844250018208;1;195;7;0,0717948717948718;0,000277016384628457
"H0033";"H0034";1;"Hannover";0,00442842169594143;1;195;8;0,0820512820512821;0,000363357677615707
"H0034";"H0035";1;"Hannover";0,00624127219356493;1;195;9;0,0923076923076923;0,000576117433252148
"H0035";"H0036";2;"Hannover";0,0153577727746271;0;195;0;0;0
"H0036";"H0037";2;"Hannover";0,0117779867701496;1;195;2;0,0205128205128205;0,000241599728618452
"H0036";"H0040";4;"Hannover";0,0315562648629992;0;195;0;0;0
"H0037";"H0038";2;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0039";"H0040";3;"Hannover";0,0251281661552687;0;195;0;0;0
"H0040";"H0102";7;"Hannover";0,0357661945338995;1;195;71;0,728205128205128;0,0260451262759678
"H0040";"H0196";3;"Hannover";0,0324666483006704;1;195;51;0,523076923076923;0,0169825544957353
"H0041";"H0042";3;"Hannover";0,013605086747667;1;195;26;0,266666666666667;0,00362802313271121
"H0042";"H0043";3;"Hannover";0,0131491033910596;1;195;25;0,256410256410256;0,00337156497206655
"H0043";"H0044";3;"Hannover";0,012686786932277;1;195;24;0,246153846153846;0,00312290139871433
"H0044";"H0045";3;"Hannover";0,0122181373713193;1;195;23;0,235897435897436;0,00288222727733686
"H0045";"H0046";3;"Hannover";0,0117431547081865;1;195;22;0,225641025641026;0,00264973747261644
"H0046";"H0047";3;"Hannover";0,0112618389428786;1;195;21;0,215384615384615;0,00242562684923539
"H0047";"H0048";3;"Hannover";0,0108976855678101;1;195;20;0,205128205128205;0,00223542268057643
"H0048";"H0050";1;"Hannover";0,00688408206433799;1;195;6;0,0615384615384615;0,000423635819343876
"H0048";"H0051";2;"Hannover";0,00884576046307643;1;195;13;0,133333333333333;0,00117943472841019
"H0050";"H0052";1;"Hannover";0,00269948480213806;1;195;5;0,0512820512820513;0,000138435118058362
"H0051";"H0057";2;"Hannover";0,00669250572354109;1;195;12;0,123076923076923;0,000823693012128134
"H0052";"H0053";1;"Hannover";0,00211050629985339;1;195;4;0,041025641025641;8,6584873840139e-05
"H0053";"H0054";1;"Hannover";0,00151519469539362;1;195;3;0,0307692307692308;4,66213752428806e-05
"H0054";"H0055";1;"Hannover";0,000913549988758744;1;195;2;0,0205128205128205;1,87394869488973e-05
"H0055";"H0056";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0057";"H0058";1;"Hannover";0,00473082732480264;1;195;6;0,0615384615384615;0,00029112783537247
"H0057";"H0064";1;"Hannover";0,00443792134920409;1;195;5;0,0512820512820513;0,000227585710215594
"H0058";"H0059";1;"Hannover";0,00269948480213806;1;195;5;0,0512820512820513;0,000138435118058362
"H0059";"H0060";1;"Hannover";0,00211050629985339;1;195;4;0,041025641025641;8,6584873840139e-05
"H0060";"H0061";1;"Hannover";0,00151519469539362;1;195;3;0,0307692307692308;4,66213752428806e-05
"H0061";"H0062";1;"Hannover";0,000913549988758744;1;195;2;0,0205128205128205;1,87394869488973e-05
"H0062";"H0063";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0064";"H0065";1;"Hannover";0,00211050629985339;1;195;4;0,041025641025641;8,6584873840139e-05
"H0065";"H0066";1;"Hannover";0,00151519469539362;1;195;3;0,0307692307692308;4,66213752428806e-05
"H0066";"H0067";1;"Hannover";0,000913549988758744;1;195;2;0,0205128205128205;1,87394869488973e-05
"H0067";"H0068";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0069";"H0070";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0070";"H0071";1;"Hannover";0,000913549988758744;1;195;2;0,0205128205128205;1,87394869488973e-05
"H0071";"H0072";1;"Hannover";0,00151519469539362;1;195;3;0,0307692307692308;4,66213752428806e-05
"H0072";"H0073";1;"Hannover";0,00211050629985339;1;195;4;0,041025641025641;8,6584873840139e-05
"H0073";"H0074";1;"Hannover";0,00269948480213806;1;195;5;0,0512820512820513;0,000138435118058362
"H0074";"H0075";1;"Hannover";0,00328213020224762;1;195;6;0,0615384615384615;0,000201977243215238
"H0075";"H0076";1;"Hannover";0,00385844250018208;1;195;7;0,0717948717948718;0,000277016384628457
"H0076";"H0077";1;"Hannover";0,00442842169594143;1;195;8;0,0820512820512821;0,000363357677615707
"H0077";"H0078";1;"Hannover";0,00557154663854769;1;195;9;0,0923076923076923;0,000514296612789018
"H0078";"H0081";2;"Hannover";0,00667350641701578;1;195;12;0,123076923076923;0,000821354635940404
"H0079";"H0080";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0080";"H0078";1;"Hannover";0,00352120480935779;1;195;2;0,0205128205128205;7,22298422432368e-05
"H0081";"H0082";2;"Hannover";0,00718332114211165;1;195;13;0,133333333333333;0,000957776152281553
"H0082";"H0083";2;"Hannover";0,00771530172482038;1;195;14;0,143589743589744;0,00110783819638446
"H0083";"H0084";2;"Hannover";0,00824094920535401;1;195;15;0,153846153846154;0,00126783833928523
"H0084";"H0085";2;"Hannover";0,00876026358371253;1;195;16;0,164102564102564;0,00143758171630154
"H0085";"H0086";2;"Hannover";0,00927324485989595;1;195;17;0,174358974358974;0,00161687346275109
"H0086";"H0087";2;"Hannover";0,00977989303390426;1;195;18;0,184615384615385;0,00180551871395156
"H0087";"H0088";2;"Hannover";0,0102802081057375;1;195;19;0,194871794871795;0,00200332260522064
"H0088";"H0089";2;"Hannover";0,0107741900753956;1;195;20;0,205128205128205;0,00221009027187602
"H0089";"H0036";2;"Hannover";0,0169822134825412;1;195;21;0,215384615384615;0,00365770751931657
"H0090";"H0091";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0091";"H0092";1;"Hannover";0,000913549988758744;1;195;2;0,0205128205128205;1,87394869488973e-05
"H0092";"H0093";1;"Hannover";0,00151519469539362;1;195;3;0,0307692307692308;4,66213752428806e-05
"H0093";"H0094";1;"Hannover";0,00211050629985339;1;195;4;0,041025641025641;8,6584873840139e-05
"H0094";"H0095";1;"Hannover";0,00269948480213806;1;195;5;0,0512820512820513;0,000138435118058362
"H0095";"H0096";1;"Hannover";0,00328213020224762;1;195;6;0,0615384615384615;0,000201977243215238
"H0096";"H0097";1;"Hannover";0,00385844250018208;1;195;7;0,0717948717948718;0,000277016384628457
"H0097";"H0098";1;"Hannover";0,00472132767153999;1;195;8;0,0820512820512821;0,00038739098843405
"H0098";"H0100";2;"Hannover";0,00556204698528504;1;195;10;0,102564102564103;0,000570466357465132
"H0099";"H0098";1;"Hannover";0,00264881998473722;1;195;1;0,0102564102564103;2,71673844588433e-05
"H0100";"H0101";2;"Hannover";0,00610036067016887;1;195;11;0,112820512820513;0,000688245819198539
"H0101";"H0036";2;"Hannover";0,0146595482598218;1;195;12;0,123076923076923;0,00180425209351654
"H0102";"H0103";3;"Hannover";0,0242953632192425;1;195;35;0,358974358974359;0,0087214124376768
"H0102";"H0149";4;"Hannover";0,0242953632192425;1;195;35;0,358974358974359;0,0087214124376768
"H0103";"H0104";3;"Hannover";0,0170249619222232;1;195;34;0,348717948717949;0,00593690979851885
"H0104";"H0105";3;"Hannover";0,0166196433830165;1;195;33;0,338461538461538;0,0056251100680979
"H0105";"H0106";3;"Hannover";0,0162079917416348;1;195;32;0,328205128205128;0,0053195460075109
"H0106";"H0107";3;"Hannover";0,0157900069980779;1;195;31;0,317948717948718;0,00502041248144015
"H0107";"H0108";3;"Hannover";0,0153656891523459;1;195;30;0,307692307692308;0,00472790435456798
"H0108";"H0109";3;"Hannover";0,0150537838702221;1;195;29;0,297435897435897;0,00447753571524554
"H0109";"H0110";1;"Hannover";0,00808578820206396;1;195;3;0,0307692307692308;0,000248793483140429
"H0109";"H0113";2;"Hannover";0,01393757461186;1;195;25;0,256410256410256;0,0035737370799641
"H0110";"H0111";1;"Hannover";0,000913549988758744;1;195;2;0,0205128205128205;1,87394869488973e-05
"H0111";"H0112";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0113";"H0183";2;"Hannover";0,012686786932277;1;195;24;0,246153846153846;0,00312290139871433
"H0114";"H0115";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0115";"H0116";1;"Hannover";0,000913549988758744;1;195;2;0,0205128205128205;1,87394869488973e-05
"H0116";"H0117";1;"Hannover";0,00151519469539362;1;195;3;0,0307692307692308;4,66213752428806e-05
"H0117";"H0118";1;"Hannover";0,00211050629985339;1;195;4;0,041025641025641;8,6584873840139e-05
"H0118";"H0119";1;"Hannover";0,00269948480213806;1;195;5;0,0512820512820513;0,000138435118058362
"H0119";"H0120";1;"Hannover";0,00328213020224762;1;195;6;0,0615384615384615;0,000201977243215238
"H0120";"H0121";1;"Hannover";0,00385844250018208;1;195;7;0,0717948717948718;0,000277016384628457
"H0121";"H0122";1;"Hannover";0,00442842169594143;1;195;8;0,0820512820512821;0,000363357677615707
"H0122";"H0123";1;"Hannover";0,00499206778952568;1;195;9;0,0923076923076923;0,000460806257494678
"H0123";"H0124";1;"Hannover";0,00777863274657142;1;195;10;0,102564102564103;0,000797808486827838
"H0124";"H0125";2;"Hannover";0,0104068701492396;1;195;19;0,194871794871795;0,00202800546498002
"H0125";"H0126";2;"Hannover";0,0107741900753956;1;195;20;0,205128205128205;0,00221009027187602
"H0126";"H0127";3;"Hannover";0,0112618389428786;1;195;21;0,215384615384615;0,00242562684923539
"H0127";"H0128";3;"Hannover";0,0117431547081865;1;195;22;0,225641025641026;0,00264973747261644
"H0128";"H0196";3;"Hannover";0,0183739126855203;1;195;23;0,235897435897436;0,00433435888991761
"H0129";"H0130";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0130";"H0131";1;"Hannover";0,000913549988758744;1;195;2;0,0205128205128205;1,87394869488973e-05
"H0131";"H0132";1;"Hannover";0,00151519469539362;1;195;3;0,0307692307692308;4,66213752428806e-05
"H0132";"H0133";1;"Hannover";0,00211050629985339;1;195;4;0,041025641025641;8,6584873840139e-05
"H0133";"H0134";1;"Hannover";0,00269948480213806;1;195;5;0,0512820512820513;0,000138435118058362
"H0134";"H0135";1;"Hannover";0,00328213020224762;1;195;6;0,0615384615384615;0,000201977243215238
"H0135";"H0136";1;"Hannover";0,00385844250018208;1;195;7;0,0717948717948718;0,000277016384628457
"H0136";"H0124";1;"Hannover";0,00721498665298717;1;195;8;0,0820512820512821;0,000591998904860485
"H0137";"H0138";1;"Hannover";0,00700124445457741;0;195;0;0;0
"H0138";"H0191";1;"Hannover";0,00659117608873943;0;195;0;0;0
"H0139";"H0140";1;"Hannover";0,00499206778952568;1;195;9;0,0923076923076923;0,000460806257494678
"H0140";"H0141";1;"Hannover";0,00442842169594143;1;195;8;0,0820512820512821;0,000363357677615707
"H0141";"H0142";1;"Hannover";0,00385844250018208;1;195;7;0,0717948717948718;0,000277016384628457
"H0142";"H0143";1;"Hannover";0,00328213020224762;1;195;6;0,0615384615384615;0,000201977243215238
"H0143";"H0144";1;"Hannover";0,00269948480213806;1;195;5;0,0512820512820513;0,000138435118058362
"H0144";"H0145";1;"Hannover";0,00211050629985339;1;195;4;0,041025641025641;8,6584873840139e-05
"H0145";"H0146";1;"Hannover";0,00151519469539362;1;195;3;0,0307692307692308;4,66213752428806e-05
"H0146";"H0147";1;"Hannover";0,000913549988758744;1;195;2;0,0205128205128205;1,87394869488973e-05
"H0147";"H0148";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0149";"H0150";4;"Hannover";0,0174461132168676;1;195;34;0,348717948717949;0,00608377281408716
"H0150";"H0151";1;"Hannover";0,0125585416132311;1;195;14;0,143589743589744;0,00180327777010498
"H0150";"H0165";3;"Hannover";0,0138995759988094;1;195;19;0,194871794871795;0,0027086353228449
"H0151";"H0152";1;"Hannover";0,00718332114211165;1;195;13;0,133333333333333;0,000957776152281553
"H0152";"H0153";1;"Hannover";0,00664500745722781;1;195;12;0,123076923076923;0,000817847071658807
"H0153";"H0154";1;"Hannover";0,00610036067016887;1;195;11;0,112820512820513;0,000688245819198539
"H0154";"H0155";1;"Hannover";0,00554938078093483;1;195;10;0,102564102564103;0,000569167259583059
"H0155";"H0156";1;"Hannover";0,00499206778952568;1;195;9;0,0923076923076923;0,000460806257494678
"H0156";"H0157";1;"Hannover";0,00442842169594143;1;195;8;0,0820512820512821;0,000363357677615707
"H0157";"H0158";1;"Hannover";0,00385844250018208;1;195;7;0,0717948717948718;0,000277016384628457
"H0158";"H0159";1;"Hannover";0,00328213020224762;1;195;6;0,0615384615384615;0,000201977243215238
"H0159";"H0160";1;"Hannover";0,00269948480213806;1;195;5;0,0512820512820513;0,000138435118058362
"H0160";"H0161";1;"Hannover";0,00211050629985339;1;195;4;0,041025641025641;8,6584873840139e-05
"H0161";"H0162";1;"Hannover";0,00151519469539362;1;195;3;0,0307692307692308;4,66213752428806e-05
"H0162";"H0163";1;"Hannover";0,000913549988758744;1;195;2;0,0205128205128205;1,87394869488973e-05
"H0163";"H0164";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0165";"H0166";1;"Hannover";0,00537205392003192;1;195;2;0,0205128205128205;0,000110195977846809
"H0165";"H0168";2;"Hannover";0,00931757657512168;1;195;16;0,164102564102564;0,00152903820719945
"H0166";"H0167";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0168";"H0169";2;"Hannover";0,00824094920535401;1;195;15;0,153846153846154;0,00126783833928523
"H0169";"H0170";2;"Hannover";0,00777863274657142;1;195;14;0,143589743589744;0,00111693188155897
"H0170";"H0171";1;"Hannover";0,00499206778952568;1;195;5;0,0512820512820513;0,000256003476385932
"H0170";"H0176";1;"Hannover";0,0058612860630587;1;195;8;0,0820512820512821;0,000480926035943278
"H0171";"H0172";1;"Hannover";0,00211050629985339;1;195;4;0,041025641025641;8,6584873840139e-05
"H0172";"H0173";1;"Hannover";0,00151519469539362;1;195;3;0,0307692307692308;4,66213752428806e-05
"H0173";"H0174";1;"Hannover";0,000913549988758744;1;195;2;0,0205128205128205;1,87394869488973e-05
"H0174";"H0175";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0176";"H0177";1;"Hannover";0,00385844250018208;1;195;7;0,0717948717948718;0,000277016384628457
"H0177";"H0178";1;"Hannover";0,00328213020224762;1;195;6;0,0615384615384615;0,000201977243215238
"H0178";"H0179";1;"Hannover";0,00269948480213806;1;195;5;0,0512820512820513;0,000138435118058362
"H0179";"H0180";1;"Hannover";0,00211050629985339;1;195;4;0,041025641025641;8,6584873840139e-05
"H0180";"H0181";1;"Hannover";0,00151519469539362;1;195;3;0,0307692307692308;4,66213752428806e-05
"H0181";"H0182";1;"Hannover";0,000913549988758744;1;195;2;0,0205128205128205;1,87394869488973e-05
"H0182";"H0195";1;"Hannover";0,000305572179948765;1;195;1;0,0102564102564103;3,13407364050016e-06
"H0183";"H0184";2;"Hannover";0,0122181373713193;1;195;23;0,235897435897436;0,00288222727733686
"H0184";"H0185";2;"Hannover";0,0117589874636242;1;195;22;0,225641025641026;0,00265330999179214
"H0185";"H0186";1;"Hannover";0,00687933223770666;0;195;0;0;0
"H0185";"H0193";1;"Hannover";0,00990972162849389;0;195;0;0;0
"H0186";"H0187";1;"Hannover";0,00196642822536977;0;195;0;0;0
"H0187";"H0188";1;"Hannover";0,00145344694918635;0;195;0;0;0
"H0188";"H0189";1;"Hannover";0,000940465673002935;0;195;0;0;0
"H0189";"H0190";1;"Hannover";0,000427484396819516;0;195;0;0;0
"H0190";"H0191";1;"Hannover";0,00330429605986048;0;195;0;0;0
"H0191";"H0139";1;"Hannover";0,00585495296088359;1;195;10;0,102564102564103;0,000600507995988061
"H0191";"H0192";1;"Hannover";0,00321879918049658;1;195;1;0,0102564102564103;3,301332492817e-05
"H0193";"H0194";1;"Hannover";0,00802720700694425;0;195;0;0;0
"H0194";"H0137";1;"Hannover";0,00751422573076083;0;195;0;0;0
"H0196";"H0041";3;"Hannover";0,0192985456030855;1;195;27;0,276923076923077;0,00534421262854675
