"ID.Source";"ID.Target";"Weight";"City";"bCO";"c.rise";"c1.size";"c2.size";"cut.offRel";"weightedCutOff"
"HAL0026";"HAL0143";3;"Halle";0,000558610868521884;1;144;1;0,0138888888888889;7,75848428502617e-06
"HAL0027";"HAL0028";1;"Halle";0,00165158219776201;0;144;0;0;0
"HAL0027";"HAL0034";2;"Halle";0,003111715600209;0;144;0;0;0
"HAL0028";"HAL0029";1;"Halle";0,000794635114978778;0;144;0;0;0
"HAL0029";"HAL0022";1;"Halle";0,00323940149039874;0;144;0;0;0
"HAL0030";"HAL0031";1;"Halle";0,000911183528550821;0;144;0;0;0
"HAL0031";"HAL0032";1;"Halle";0,0016350173300158;0;144;0;0;0
"HAL0032";"HAL0033";1;"Halle";0,00372393877303358;0;144;0;0;0
"HAL0033";"HAL0038";4;"Halle";0,00486610658442508;0;144;0;0;0
"HAL0034";"HAL0035";2;"Halle";0,00387357690211326;0;144;0;0;0
"HAL0035";"HAL0036";2;"Halle";0,00482885393901043;0;144;0;0;0
"HAL0036";"HAL0025";2;"Halle";0,0104248714021651;0;144;0;0;0
"HAL0038";"HAL0039";4;"Halle";0,00473759985880269;0;144;0;0;0
"HAL0039";"HAL0040";4;"Halle";0,0066683478466234;0;144;0;0;0
"HAL0040";"HAL0055";5;"Halle";0,01200432736947;0;144;0;0;0
"HAL0041";"HAL0042";1;"Halle";0,0138106413037374;0;144;0;0;0
"HAL0042";"HAL0043";1;"Halle";0,0156227172643251;0;144;0;0;0
"HAL0043";"HAL0050";4;"Halle";0,00928741573111011;0;144;0;0;0
"HAL0043";"HAL0058";3;"Halle";0,0119795260482588;0;144;0;0;0
"HAL0043";"HAL0060";1;"Halle";0,0126119627193576;0;144;0;0;0
"HAL0044";"HAL0045";1;"Halle";0,000558610868521884;1;144;1;0,0138888888888889;7,75848428502617e-06
"HAL0045";"HAL0046";1;"Halle";0,00166796484685408;1;144;2;0,0277777777777778;4,63323568570577e-05
"HAL0046";"HAL0047";1;"Halle";0,00481978898671135;1;144;3;0,0416666666666667;0,000200824541112973
"HAL0047";"HAL0048";1;"Halle";0,0042678657130943;0;144;0;0;0
"HAL0047";"HAL0071";1;"Halle";0,00481978898671135;1;144;3;0,0416666666666667;0,000200824541112973
"HAL0048";"HAL0049";1;"Halle";0,00117701670325174;0;144;0;0;0
"HAL0049";"HAL0043";1;"Halle";0,0091534015743896;0;144;0;0;0
"HAL0050";"HAL0040";4;"Halle";0,00486432186340134;0;144;0;0;0
"HAL0051";"HAL0052";4;"Halle";0,0043182193688484;0;144;0;0;0
"HAL0051";"HAL0054";2;"Halle";0,00716136510858818;0;144;0;0;0
"HAL0052";"HAL0053";4;"Halle";0,00136033548123146;0;144;0;0;0
"HAL0053";"HAL0040";4;"Halle";0,0048959240275595;0;144;0;0;0
"HAL0054";"HAL0055";2;"Halle";0,0113118845628818;0;144;0;0;0
"HAL0055";"HAL0056";3;"Halle";0,0131934590587551;0;144;0;0;0
"HAL0055";"HAL0086";4;"Halle";0,010811706278107;0;144;0;0;0
"HAL0056";"HAL0057";3;"Halle";0,0145135489106032;0;144;0;0;0
"HAL0057";"HAL0059";6;"Halle";0,0282813254046761;0;144;0;0;0
"HAL0058";"HAL0057";3;"Halle";0,0126594059855797;0;144;0;0;0
"HAL0059";"HAL0061";1;"Halle";0,0270004542864316;0;144;0;0;0
"HAL0059";"HAL0064";1;"Halle";0,0226835206660306;0;144;0;0;0
"HAL0059";"HAL0074";1;"Halle";0,0406142594237102;0;144;0;0;0
"HAL0059";"HAL0079";2;"Halle";0,0200871602912106;0;144;0;0;0
"HAL0060";"HAL0061";1;"Halle";0,0120109715384339;0;144;0;0;0
"HAL0061";"HAL0047";1;"Halle";0,0116432594033085;0;144;0;0;0
"HAL0061";"HAL0062";1;"Halle";0,00808165616388997;0;144;0;0;0
"HAL0062";"HAL0063";1;"Halle";0,000176368924451158;0;144;0;0;0
"HAL0063";"HAL0064";1;"Halle";0,00364342793001891;0;144;0;0;0
"HAL0064";"HAL0065";1;"Halle";0,00633026753002206;1;144;6;0,0833333333333333;0,000527522294168505
"HAL0065";"HAL0066";1;"Halle";0,00490161367731174;1;144;5;0,0694444444444444;0,000340389838702204
"HAL0066";"HAL0067";1;"Halle";0,00383946625124901;1;144;4;0,0555555555555556;0,000213303680624945
"HAL0067";"HAL0068";1;"Halle";0,00276158330776312;1;144;3;0,0416666666666667;0,000115065971156797
"HAL0068";"HAL0069";1;"Halle";0,00166796484685408;1;144;2;0,0277777777777778;4,63323568570577e-05
"HAL0069";"HAL0070";1;"Halle";0,000558610868521884;1;144;1;0,0138888888888889;7,75848428502617e-06
"HAL0071";"HAL0072";1;"Halle";0,00166796484685408;1;144;2;0,0277777777777778;4,63323568570577e-05
"HAL0072";"HAL0073";1;"Halle";0,000558610868521884;1;144;1;0,0138888888888889;7,75848428502617e-06
"HAL0074";"HAL0075";1;"Halle";0,0312890196980409;0;144;0;0;0
"HAL0074";"HAL0110";1;"Halle";0,0358266115937181;1;144;34;0,472222222222222;0,016918122141478
"HAL0075";"HAL0076";1;"Halle";0,0173842973704895;0;144;0;0;0
"HAL0075";"HAL0105";2;"Halle";0,0113946194952639;1;144;4;0,0555555555555556;0,000633034416403548
"HAL0076";"HAL0077";1;"Halle";0,0126944507199187;0;144;0;0;0
"HAL0076";"HAL0096";1;"Halle";0,00827670420336883;0;144;0;0;0
"HAL0077";"HAL0008";1;"Halle";0,0107232306066304;0;144;0;0;0
"HAL0079";"HAL0080";2;"Halle";0,00154798152650255;0;144;0;0;0
"HAL0080";"HAL0081";2;"Halle";0,000713343456516209;0;144;0;0;0
"HAL0081";"HAL0082";2;"Halle";0,000406500866764751;0;144;0;0;0
"HAL0082";"HAL0083";2;"Halle";0,00284548478012731;0;144;0;0;0
"HAL0083";"HAL0084";1;"Halle";0,00434099329466006;0;144;0;0;0
"HAL0083";"HAL0109";1;"Halle";0,0055509890198445;0;144;0;0;0
"HAL0084";"HAL0085";1;"Halle";0,00406283566762241;0;144;0;0;0
"HAL0085";"HAL0091";1;"Halle";0,00290432948456882;1;144;2;0,0277777777777778;8,06758190158006e-05
"HAL0085";"HAL0093";3;"Halle";0,00290819779926868;0;144;0;0;0
"HAL0086";"HAL0087";4;"Halle";0,00561688745947721;0;144;0;0;0
"HAL0087";"HAL0088";3;"Halle";0,00380174869281957;0;144;0;0;0
"HAL0087";"HAL0097";1;"Halle";0,00369305611711258;0;144;0;0;0
"HAL0088";"HAL0089";3;"Halle";0,00211544447506399;0;144;0;0;0
"HAL0089";"HAL0090";3;"Halle";0,00212200094065697;0;144;0;0;0
"HAL0090";"HAL0085";3;"Halle";0,00345523693176347;0;144;0;0;0
"HAL0091";"HAL0092";1;"Halle";0,000558610868521884;1;144;1;0,0138888888888889;7,75848428502617e-06
"HAL0093";"HAL0094";3;"Halle";0,00131069111584607;0;144;0;0;0
"HAL0094";"HAL0095";3;"Halle";0,00193118309871915;0;144;0;0;0
"HAL0095";"HAL0096";1;"Halle";0,00181776816480713;0;144;0;0;0
"HAL0095";"HAL0104";2;"Halle";0,00215534865734313;0;144;0;0;0
"HAL0097";"HAL0098";1;"Halle";0,00167645078660728;0;144;0;0;0
"HAL0098";"HAL0099";1;"Halle";0,00125945957489376;0;144;0;0;0
"HAL0099";"HAL0100";1;"Halle";0,00123323371252184;0;144;0;0;0
"HAL0100";"HAL0101";1;"Halle";0,00155320796621809;0;144;0;0;0
"HAL0101";"HAL0102";1;"Halle";0,00219545123656814;0;144;0;0;0
"HAL0102";"HAL0103";1;"Halle";0,00307469200534558;0;144;0;0;0
"HAL0103";"HAL0076";1;"Halle";0,00941840028983325;0;144;0;0;0
"HAL0104";"HAL0075";2;"Halle";0,0107147676570812;0;144;0;0;0
"HAL0105";"HAL0106";2;"Halle";0,00276158330776312;1;144;3;0,0416666666666667;0,000115065971156797
"HAL0106";"HAL0107";2;"Halle";0,00166796484685408;1;144;2;0,0277777777777778;4,63323568570577e-05
"HAL0107";"HAL0108";2;"Halle";0,000558610868521884;1;144;1;0,0138888888888889;7,75848428502617e-06
"HAL0109";"HAL0074";1;"Halle";0,0244737423089678;0;144;0;0;0
"HAL0110";"HAL0111";1;"Halle";0,0282531215332688;1;144;33;0,458333333333333;0,0129493473694149
"HAL0111";"HAL0112";1;"Halle";0,0276315685950543;1;144;32;0,444444444444444;0,0122806971533575
"HAL0112";"HAL0113";1;"Halle";0,0271083626407345;1;144;31;0,430555555555556;0,0116716561369829
"HAL0113";"HAL0114";1;"Halle";0,0134499335174389;1;144;1;0,0138888888888889;0,000186804632186651
"HAL0113";"HAL0115";1;"Halle";0,026117025043076;1;144;29;0,402777777777778;0,0105193573090167
"HAL0115";"HAL0116";1;"Halle";0,0249880016679648;1;144;28;0,388888888888889;0,00971755620420855
"HAL0116";"HAL0117";1;"Halle";0,0242877711426346;1;144;27;0,375;0,00910791417848797
"HAL0117";"HAL0118";1;"Halle";0,0235718050998812;1;144;26;0,361111111111111;0,00851204073051265
"HAL0118";"HAL0119";1;"Halle";0,0228401035397046;1;144;25;0,347222222222222;0,00793059150684189
"HAL0119";"HAL0120";1;"Halle";0,0220926664621049;1;144;24;0,333333333333333;0,00736422215403498
"HAL0120";"HAL0121";1;"Halle";0,0213294938670821;1;144;23;0,319444444444444;0,00681358831865122
"HAL0121";"HAL0122";1;"Halle";0,0205505857546361;1;144;22;0,305555555555556;0,00627934564724991
"HAL0122";"HAL0123";1;"Halle";0,0197559421247669;1;144;21;0,291666666666667;0,00576214978639035
"HAL0123";"HAL0124";1;"Halle";0,0189455629774746;1;144;20;0,277777777777778;0,00526265638263184
"HAL0124";"HAL0125";1;"Halle";0,0181194483127591;1;144;19;0,263888888888889;0,00478152108253366
"HAL0125";"HAL0126";1;"Halle";0,0172775981306205;1;144;18;0,25;0,00431939953265513
"HAL0126";"HAL0127";1;"Halle";0,0164200124310588;1;144;17;0,236111111111111;0,00387694737955554
"HAL0127";"HAL0128";1;"Halle";0,0156883108708822;1;144;16;0,222222222222222;0,00348629130464049
"HAL0128";"HAL0129";1;"Halle";0,00880402199825336;1;144;3;0,0416666666666667;0,000366834249927223
"HAL0128";"HAL0132";1;"Halle";0,0134066608445252;1;144;12;0,166666666666667;0,00223444347408754
"HAL0129";"HAL0130";1;"Halle";0,00166796484685408;1;144;2;0,0277777777777778;4,63323568570577e-05
"HAL0130";"HAL0131";1;"Halle";0,000558610868521884;1;144;1;0,0138888888888889;7,75848428502617e-06
"HAL0132";"HAL0133";1;"Halle";0,010944052367802;1;144;11;0,152777777777778;0,00167200800063641
"HAL0133";"HAL0134";1;"Halle";0,00997631804627816;1;144;10;0,138888888888889;0,00138559972864974
"HAL0134";"HAL0135";1;"Halle";0,00899284820733118;1;144;9;0,125;0,0011241060259164
"HAL0135";"HAL0136";1;"Halle";0,00799364285096105;1;144;8;0,111111111111111;0,000888182538995672
"HAL0136";"HAL0137";1;"Halle";0,00697870197716776;1;144;7;0,0972222222222222;0,000678484914446866
"HAL0137";"HAL0138";1;"Halle";0,00594802558595133;1;144;6;0,0833333333333333;0,000495668798829277
"HAL0138";"HAL0139";1;"Halle";0,00490161367731174;1;144;5;0,0694444444444444;0,000340389838702204
"HAL0139";"HAL0140";1;"Halle";0,00383946625124901;1;144;4;0,0555555555555556;0,000213303680624945
"HAL0140";"HAL0141";1;"Halle";0,00276158330776312;1;144;3;0,0416666666666667;0,000115065971156797
"HAL0141";"HAL0142";1;"Halle";0,00166796484685408;1;144;2;0,0277777777777778;4,63323568570577e-05
"HAL0142";"HAL0144";1;"Halle";0,000558610868521884;1;144;1;0,0138888888888889;7,75848428502617e-06
"HAL0143";"HAL0027";3;"Halle";0,00196301431342855;1;144;2;0,0277777777777778;5,45281753730153e-05
